448198	1496233
535936	536327
214179	738860
303785	827433
369126	369519
440466	965139
261295	1310259
123643	1171558
972991	973356
367626	892566
9391	9786
430748	954369
335905	860850
420715	1468890
771893	1295759
61501	62111
869307	1392896
544388	1068088
143943	667882
1203683	1204038
1271092	1271699
508267	508876
416290	940162
1581460	1581881
1584623	1584960
132176	132863
78301	602981
1076325	1076951
221463	222113
638152	1162858
231634	231954
1079715	1080160
1581335	1582045
416422	940132
98776	1147653
596594	1120423
259603	1307854
313236	1361227
1584623	1584959
821523	822211
37226	1086379
966792	967257
572679	1097673
338214	338928
268651	269244
1358291	1358596
522932	1046631
447524	972529
1273172	1273739
611417	612024
119605	643548
350311	1399445
811248	1335821
394859	918662
155989	156595
90129	1139437
936397	936766
830912	1355564
318810	843686
235877	1284992
115467	639476
175425	1224276
254270	254521
462157	462406
850859	1374398
1112373	1112632
189661	714714
391479	391736
186569	711630
287620	1335430
656288	1179818
473900	997430
48263	573339
36343	1085170
3490	1052324
268499	269258
147756	148022
5126	5914
472066	1521420
264836	788883
88285	1137618
525381	526181
85167	85902
190837	191059
40637	1088906
596402	1120909
350695	1399519
302015	825502
344016	1391854
14674	1063542
416610	940126
571222	1094777
79985	80713
872271	1395730
760303	760489
163701	687151
16537	1065948
719634	1243231
7654	1056430
937288	937495
707905	1232441
25737	550880
1002263	1525866
748353	1271858
177472	177712
630099	1154618
41658	1090008
680418	680598
1479777	1480470
423018	423696
808242	1332817
911697	1436213
109622	1159086
383827	907473
1041829	1041966
263548	788219
116509	1164418
578665	579582
418206	942593
1460271	1461175
117557	641184
237380	761043
886219	886379
268709	268801
508623	1032547
89111	614325
543897	1068843
819529	819940
106252	629929
232621	233244
1373282	1374161
190232	713891
116492	640183
291345	815535
8438	533321
1007028	1007116
188437	1237948
88162	89051
1456	1550
1348714	1349546
22622	547733
594316	594505
712255	1236450
1139881	1140590
277428	1325164
402835	927314
64607	65429
380805	1428575
1006264	1530218
685353	1210106
412756	937874
968240	1492473
705989	706064
27491	1075369
53317	1102770
257443	257608
457908	458584
654654	1179336
817631	817712
5615	529941
1198548	1198631
78971	604042
552543	1076667
78497	1126733
1098894	1099635
195274	1243431
76538	77560
75350	1122882
406164	407187
100865	1150488
1237128	1238147
226095	227106
455763	1503309
312689	835938
244695	245750
455596	1505179
474857	1522398
282078	805373
860747	861792
366244	1413784
437160	438151
230910	754114
261062	1310690
80888	1130461
121822	122859
868554	1393892
393077	916299
224545	747807
36180	1083763
161365	684645
27391	1076944
724791	1248110
66946	1114576
411569	1459170
259987	1307590
192712	717958
1362881	1363846
401626	402579
383743	384691
184523	185477
117645	643018
963972	1487308
567325	1092694
800218	1323414
852817	853765
169867	1217486
960166	1483499
335119	1382729
792830	793769
290642	813827
934515	935464
290290	1337788
512693	513771
103604	626908
947036	948031
264839	265952
441616	1489255
393314	394251
988959	1512301
727679	1252873
512775	513896
55492	580796
117587	1167154
115567	116509
122979	123920
52486	575867
622049	1145231
912539	1435892
860165	1385572
154601	155536
737150	1260314
890294	1413423
114337	1161776
231129	1278538
1116626	1117524
342682	867866
1282286	1283174
601271	1124387
878842	1404016
533340	534471
1192022	1193165
616040	1139437
389210	1438932
130348	653700
280080	803516
585842	1111244
754724	1278106
12540	13403
393458	1442890
1259707	1260560
240998	1288669
552011	1075454
719456	720590
821322	1346787
175483	698817
830858	1354022
860160	1385644
355614	879022
364666	365762
281270	1330713
1196694	1197609
225712	1275233
43641	44730
114837	640089
124761	648086
758265	759102
187935	711384
352703	1402239
80589	605713
213060	214163
1168077	1168916
618534	619772
544448	1067523
46576	1093951
643713	644704
246782	771860
591561	1114681
57083	1104386
217337	218130
659380	1182528
646388	1169409
452589	1499922
11507	534538
609476	1132589
196460	719767
829679	830489
693765	1217259
1413993	1415059
109743	633250
393161	916169
163290	686296
110923	1160277
471290	996860
71020	1118316
414671	415453
73088	596112
712664	1235674
94230	619781
1112823	1114091
84457	85237
236439	237193
417011	1464773
86789	87586
843457	1367024
850010	851315
752542	753332
627571	1152576
757836	759143
54471	578016
977512	978776
1325167	1326430
212097	1259938
376106	1423374
186078	1233912
461871	1509638
288959	290180
334062	335314
156666	1205974
1387091	1388398
950777	1475804
470166	993699
80724	605725
560255	1083685
1518450	1519153
1331873	1333221
244847	1292602
280475	803541
351884	1399770
27886	1075638
10347	11554
617664	1141140
429391	1476626
401221	1448475
625412	1150547
556118	1079582
13151	13834
104460	630099
247881	773403
118161	641220
144524	1192387
131180	132365
538828	1064374
293780	294640
731802	733180
1055282	1056603
36855	1084041
867230	868081
669011	1191992
336264	337149
111917	634972
835882	836692
562816	1086439
152551	1201800
244681	1293913
487936	1537936
1581460	1582096
84510	85914
512744	1038182
877563	878193
469479	1518717
819674	1344590
158631	159275
34170	1081575
8631	533552
62003	63392
372906	1422639
171630	695283
976226	1499372
48558	571441
131097	132481
866344	867765
482273	1007223
392305	915943
1002877	1525956
273477	1321462
257614	781285
269451	1317181
474488	997591
170638	171815
463626	464544
469677	470791
15135	1064612
524605	1049736
54576	1101966
192831	717958
444708	1494150
215897	216810
932445	933864
190937	1240191
508571	1558332
1581461	1582126
878458	1401567
463731	464590
385833	911006
271038	796531
1581546	1582125
815966	816793
1409495	1410064
139871	665502
350811	876441
1091620	1093103
41242	42197
430064	952873
44605	1092602
83110	606581
154393	1203927
386373	909485
154360	155419
78999	602490
715585	1240766
286806	812471
359736	882905
291730	816759
94432	619781
267061	1316555
559604	1084419
485589	486693
193879	1241270
87959	1135220
371687	372255
116577	1163913
205229	730205
732021	1257104
358501	359834
446363	1493384
267305	791079
209193	210723
803516	804017
430080	431632
99365	623164
219353	1269467
393931	394456
168130	169681
121586	122086
666790	1190570
651275	652830
38249	562036
808035	1331820
1235203	1236756
1096679	1097215
55934	56423
234001	234504
677525	1200279
651247	1173995
676937	1200754
1034355	1035856
23655	1071699
948789	949265
973317	1498168
104460	1154618
276780	1326869
365781	1413868
391985	916759
17640	541394
392240	1440276
1010180	1535017
297285	823055
252730	253311
317443	319044
718723	1241559
561683	562269
1057429	1057984
1120363	1121852
13651	1061657
1144875	1146480
15760	539589
510155	511638
755933	757436
388984	911635
259197	782870
930914	1454610
629465	1154217
162800	1211786
4520	530379
56355	580164
365901	889652
84065	85523
360638	886468
589169	1112858
76707	1125824
870903	872321
512221	1037997
1513953	1515417
260660	261197
113458	638272
422248	947997
115789	639546
94631	96038
114817	1164818
588044	589706
136941	659575
536911	538588
45572	1094784
189027	1238245
47788	48181
371388	371751
119703	1168668
1288681	1290101
488047	1537251
268140	791033
499847	1025554
512744	513141
389405	391043
672734	673089
270977	795681
1259707	1261077
182874	1232101
180722	182082
1302647	1304261
447635	971304
583947	1109925
204555	1251757
236439	236833
11044	535963
269921	1317065
434518	960485
571629	573010
299538	1348802
972592	1495529
596564	597143
419360	1466616
176301	177767
241664	1291996
497896	499259
384643	907352
652042	652766
1078056	1078781
114083	637822
640899	1163596
1015029	1538613
229666	231419
635753	1160619
289540	290265
270866	795844
45110	571100
284703	810736
164985	1213070
275910	1323837
887351	1412291
384551	1431768
29878	1077840
1581696	1582204
154872	678414
806419	1329397
1413401	1415142
522777	1047790
77274	1125059
367282	892339
577288	1099802
4455	5739
1219127	1219899
1407095	1408891
147761	1197612
986060	986306
1328005	1328266
76195	1126051
1480968	1482267
29631	29865
347379	1395700
536545	1059041
240726	764742
15204	539767
1022899	1023144
271014	1320362
128798	651275
338202	339514
76058	1125928
367506	892089
359736	883223
1581881	1582096
731299	733064
681171	1205222
1581881	1582103
329220	1376548
553741	554044
128368	1176146
420585	1469899
47756	48568
339274	862839
342756	867794
483997	1009067
872545	874273
303264	1353714
621462	621780
349148	1397895
438896	439613
1090150	1090859
374828	1425260
355563	1403818
310211	310417
539767	1063740
819820	820537
786939	788130
36888	38776
963239	964035
1581877	1582160
1360884	1361041
247927	249630
782729	1308411
221319	223211
371551	896057
111105	636262
560041	1084612
1581914	1582114
1581877	1582157
1581913	1582113
127460	1177229
1581877	1582159
378334	1426100
1581914	1582113
1581877	1582158
1581913	1582114
274379	796860
271264	271394
74831	598978
62463	62580
542892	544574
146981	670138
70886	1119087
654205	654567
651275	653200
469629	470496
19345	19470
603828	1126707
60287	584919
1582003	1582098
436427	1486705
260969	785611
691011	691440
301851	1350845
204251	727653
106658	108309
327563	1374241
645206	1171445
49609	575100
215228	1265425
472119	996225
1280395	1281608
1292719	1293930
205940	1254307
115811	1164217
273647	797484
987393	1513161
234987	758323
907815	908785
228177	1277081
116203	639546
452686	454549
835200	1358150
596935	597016
445400	1494057
1581969	1582195
445992	969154
1581960	1582188
1436316	1437048
401468	403416
1581960	1582189
1581969	1582196
300452	823882
77983	604016
731689	732609
1581959	1582189
1581959	1582188
258968	783483
285893	1334073
52687	1100339
97407	621467
25501	550008
410355	410910
36389	1083844
109337	1158392
105612	1153903
11850	1059247
475751	1000856
3392	1051304
725997	726036
671058	1194672
672657	1197170
115567	1164418
508958	1035286
782978	1309338
439405	1490046
671634	1193869
562466	1088819
443783	970118
475746	1526392
490885	1537438
324718	1375346
138686	1185186
89899	612141
328478	854809
67127	593444
235555	1282093
282595	804809
806477	1328758
628543	1154816
559085	1085406
195011	717280
242827	244900
159840	161871
372219	1418707
1512339	1514409
10920	1057411
950777	1477085
163716	686001
254130	1304735
886810	1409085
383606	905790
155471	677637
135942	662349
559661	1081969
178179	700494
77572	599881
139317	665722
505229	507338
499160	1021338
441795	1488286
25760	552186
398491	1449177
1294688	1296694
110148	632343
242045	244006
131585	133722
68350	1114800
642578	1164885
744071	1266368
136520	138537
268511	790716
409089	1455738
349396	1399976
537077	539033
1049941	1051960
148937	150948
64090	586300
807513	809512
75084	77119
423399	425374
316380	318368
927488	929661
59386	585612
80531	1127164
70901	72816
480169	482094
233663	235575
1028112	1030299
1134820	1136757
1134823	1136757
1134822	1136757
468360	1518859
402341	928574
1365514	1367711
796153	1322358
307286	1358044
256836	779222
807076	1333282
19661	1066050
98409	100598
148039	1198836
364607	1415306
231570	753724
267550	269750
318270	840607
631597	633734
135359	137232
54284	580790
401417	403646
34802	560963
405098	1451712
42192	1092732
186219	188372
754242	756477
367506	889690
402250	404360
1282850	1285095
1344590	1346696
18110	544381
35885	558318
855764	1377792
501809	1024245
626013	1148298
538072	1064215
795844	797726
610914	613053
103939	106209
58447	60586
519106	1565492
171909	1218419
692532	1219014
191299	713633
590008	591956
838681	1361139
115291	117416
280475	806762
562182	564476
77363	1124137
544797	1071381
557385	559199
828988	831270
260526	1306788
812818	814607
630609	1152596
841952	1364455
9391	11663
340125	342462
231397	1281750
202563	728684
318810	1365090
46188	572749
658248	1180281
245210	1291489
723643	1246094
581787	584107
815648	1342212
54952	57238
883749	1406210
1480437	1482677
987630	989354
469087	991506
206241	1256694
496552	1022696
220902	743335
1365287	1367147
344856	871005
666422	1188476
27548	1073887
115349	641992
353446	880120
404933	1451139
677788	679627
589330	1111891
516438	1042436
302227	824768
619556	621945
221975	223858
678378	1200279
7451	1053804
82633	84910
382443	384140
1010188	1532797
445258	1491511
50858	577484
256192	1302944
911546	1434067
308061	834086
534517	536194
336516	338940
988968	990804
65863	591921
813616	1336233
108156	110591
635119	637290
616812	1138931
348759	351184
571063	573247
189661	191829
1467004	1469429
246526	248695
241824	1292602
254354	256029
964743	1487119
947347	1473819
10706	532558
856149	858560
145597	667939
643035	1164885
59412	1106332
1094600	1096275
886726	888413
194152	720892
567883	1090545
119303	646060
523749	1045582
1316587	1318734
844704	846349
165565	1216284
10225	536139
679569	1201983
132922	134786
451083	977851
1188877	1191348
308573	310503
864661	866351
947633	949258
241343	1287955
8257	1059310
709198	711566
303863	305974
1037674	1039534
83359	85082
660675	662795
75905	598338
300820	302809
640486	1166383
357905	1408979
379840	901660
710139	711724
60106	1106691
269581	1316033
77492	1124218
484161	1010327
736230	1258017
866049	1392376
265966	788227
189682	716055
418388	1469364
315761	1366160
179143	1225254
723036	1245621
410173	412623
454699	981457
296957	298510
391410	913673
224791	1271796
1014258	1536030
358412	1405419
11072	533169
742269	744071
69044	1116068
856431	1383285
167628	689350
210576	736413
1516223	1517753
348786	874610
321075	322618
602166	604735
246832	249401
57455	60003
942913	944460
550459	551979
84629	1130647
270634	273214
123402	1173518
435675	438223
34132	560969
1045933	1048504
624057	1150902
136677	663546
850544	1372275
853763	1379590
731569	1254281
320665	847539
732374	1255149
1045352	1046860
628564	630129
302698	1348688
185168	711028
998815	1521590
1475483	1477034
899697	1421403
254870	256421
693120	694708
195728	1242806
438731	441331
716804	719422
292675	294270
691034	1212796
166302	689110
370701	893511
372255	1418317
484918	1010813
79111	81732
630585	1152354
103232	1153301
1282709	1284307
378564	380044
869726	872212
882545	884026
377618	1427785
508143	1034922
38278	40904
447586	450092
999470	1526392
603015	604630
437920	959737
530061	531672
858042	859631
154217	1200175
154379	1200460
468155	995051
800981	1323665
463529	989436
538490	1064194
137105	138741
228697	1275695
676728	678175
610887	612399
672161	1199059
270980	272623
193159	719073
165483	1215498
373106	1424149
701008	702505
260620	782461
139871	141346
422211	424897
20394	1066303
820537	1347492
942878	944539
1406588	1408240
1241514	1243942
303564	830283
82218	84927
331170	1378084
513192	1039926
513149	1040108
1010813	1533688
36409	1082550
1508787	1511187
752560	1274123
9218	1060532
315409	842430
334887	1382032
132900	134541
1456119	1457501
318879	841510
435217	437920
558029	1083758
561689	1087677
63054	589050
193510	1243464
873443	874784
306793	828580
885201	887575
51148	52486
1513352	1514819
1015109	1537936
609834	1131772
382601	384088
222207	747814
522113	1047896
431872	1482178
464419	990461
24790	1075742
432982	1479068
892892	1414426
153403	155109
324024	1375095
260896	782796
660993	662761
76275	598802
254462	256791
465580	987210
664399	666046
762613	763906
606888	608336
100426	1147743
506113	1028622
254500	256301
1466910	1468688
246498	248305
1598	1051960
83438	610045
706201	707973
185205	1235065
184080	705542
1406250	1408520
163389	1209608
472190	1523525
458556	1504287
322461	843950
50035	1099871
932338	1454806
219330	742388
249261	1296003
288726	289942
1446540	1448396
838432	1359993
463626	464969
39825	1085636
565804	1091962
608845	1130779
663919	666175
431162	434027
415886	938964
34712	560326
598494	1125009
108535	1158334
933128	1455689
91088	92299
483824	486061
463336	989825
96339	619324
649441	1172373
594889	1120444
279801	1331098
97973	1144272
122979	125716
197724	724780
601891	1123394
558998	1084661
210291	212494
375117	897592
12679	539150
450659	453600
98525	101209
227269	752712
398207	923888
448530	971667
1295574	1298269
328415	1378627
779639	782053
956951	1479068
489331	490727
483690	1534703
261807	1307945
106610	1158142
1028	4007
601001	1122322
521971	1047896
389727	915955
537077	1063498
382182	909126
664083	666046
205807	206914
378308	1429115
1308021	1310426
192748	719700
534549	1057721
9786	11663
740456	1263559
579156	1105396
192299	1238147
127319	129775
7779	1054154
200313	722379
242621	1292310
391243	1438619
418437	1468764
313039	314628
130003	651275
237438	1283263
729251	732023
570757	573010
106749	109349
657151	658726
256408	778826
355655	878228
1459648	1461787
34667	36023
1306872	1309477
71568	72816
254428	256572
935840	937038
485460	1532842
451661	1503149
665425	666790
735825	1257918
75552	77018
157254	159163
68554	589884
186161	187598
128695	129718
1234166	1235188
380702	901906
142181	1189747
1516214	1519281
26302	551609
606129	1127355
335989	863342
415938	939225
29069	32146
847352	1368520
412396	935628
961084	1484304
1040675	1043734
313272	314242
92323	615569
1488332	1489399
809151	1332452
28531	1073959
346931	870270
271554	272517
297730	1345365
285576	808905
51641	574968
869975	870940
408014	1455509
595629	596705
1111763	1112735
201710	204706
1004639	1005584
322187	1369803
689350	1214602
458732	1504171
1064018	1585155
533427	1060810
37700	565038
9091	12263
791068	1318498
90862	1142424
127236	130403
271907	272970
299609	302645
211955	735105
274836	277781
791007	1318213
681321	1206770
404437	1451841
190061	715489
483269	1004360
284572	1334044
419972	1467397
432423	955838
1179721	1182933
49322	1100826
16561	543770
575457	576325
86445	613632
43336	566760
481498	1004665
151819	155047
518670	1042090
37290	564496
49400	1625170
537521	540421
276394	801566
602707	1130231
284128	809302
433922	955339
30050	555433
284029	809395
87830	1137615
251298	1300856
94135	1139564
221663	224524
870200	1395700
632335	1157839
562909	563718
266344	793789
449513	1496868
321007	321840
71531	1121178
680769	1208250
385166	912482
226236	229210
281097	804582
352686	355655
611106	614351
86287	89590
365371	368578
954369	1481952
234806	1284575
188585	715867
666014	1189240
1475804	1477085
901659	1429249
421622	1467364
432521	1479837
185843	186614
261383	1306654
636196	636974
228285	751288
91776	93072
1503265	1506609
798990	1326083
1267148	1267925
236222	759722
415173	415960
239369	1288711
403303	404035
102262	1147458
541850	543155
464807	465549
502025	1025067
1003046	1524496
986358	1507800
786844	1313971
279773	1329652
382539	908153
200378	1246102
46843	1096618
731180	1254770
414424	1466255
819674	1346696
281148	1328993
310623	831512
311765	838799
78956	604470
358180	1407591
435840	1485765
54822	1104751
261653	783174
150238	673675
718387	719726
958963	961682
741691	744537
89841	611231
1163722	1166508
570757	571629
69869	73091
185202	1236497
177262	1227019
7785	529176
63857	586755
347360	1393038
507922	511378
718441	719850
860657	863346
103076	1154864
306139	829018
639152	642367
954682	957621
1098120	1100826
62343	65045
407520	932465
446417	1491544
659678	1187164
310603	831705
94530	621777
542892	1066282
645694	1169337
251132	252249
233315	754381
130305	651426
724018	1245572
252588	1300242
115049	117977
449499	972388
472399	1521896
850394	1373301
302765	824093
434483	437387
926683	1453690
400307	1447450
226065	229034
102086	1147754
25250	552727
128695	129802
160628	163530
790923	1317932
803541	806762
217106	744914
85001	1130960
917083	1438600
410179	413583
811274	814279
617506	1139178
152817	153901
693587	694415
807221	810216
167110	1212681
1193799	1194661
665425	1190570
33182	35963
109912	630967
82462	610303
16537	544123
335852	1380886
816720	1342373
49311	52593
234069	237477
365126	368565
96129	621181
672437	675651
239974	1287310
414307	417690
488473	1538548
74470	1125622
270866	797726
844089	1371947
374084	899910
626715	1154575
232058	1279076
111809	113363
975517	978057
481438	1005187
454835	982702
808345	809857
428078	951870
143308	1188293
663919	667507
106615	110184
636262	637760
1446245	1449795
1115183	1116680
967956	969535
558547	560125
726591	1251337
760217	1284017
306353	1352338
827681	1355533
888984	892588
173599	174121
955344	957927
375330	898067
526167	1050895
304821	1353955
282102	803765
407015	408490
509443	510030
179594	1225687
388870	909632
82935	1134006
199683	1245762
234655	236234
613	3123
331020	852825
313453	837125
230383	1281439
518726	1041455
132336	658078
305843	828624
116215	117660
430748	1481952
251021	252669
312523	838322
270647	274246
555816	1078595
712361	1233090
1242232	1243659
30231	1079430
203132	727025
13889	538816
190394	1239328
86287	614283
1197432	1199081
1012188	1015631
877128	879837
898134	1424088
136063	138728
204674	1249546
700744	704468
752964	1274817
1516554	1518229
131585	658603
1197268	1198705
199350	1246208
1270456	1272862
281666	803559
389415	917377
165788	166195
127831	654823
1418062	1420789
390795	915512
1140196	1141594
396748	918395
894163	1419787
1147707	1150461
194280	718888
275110	1326205
735102	735667
296728	297416
958843	962475
484441	1534617
482937	1527997
165776	166215
98315	1150657
372906	900728
164378	167104
1058071	1059786
315976	318614
60564	1106534
422878	949557
622949	1150873
487448	1015541
377155	905133
464544	464969
98908	1150118
546300	1071880
25059	1077023
511368	1033071
118859	646835
136941	661524
666462	1189300
975356	978703
1442507	1444920
736262	1258219
466203	1512445
110854	638966
913346	1433889
801936	1323636
346210	1394317
106803	634426
62133	64951
123920	125716
439168	441477
222418	748511
157754	1206060
444321	444582
456447	457208
73575	594019
55651	1103486
30168	31433
180940	183774
333732	858296
160754	1211642
364445	884916
210633	1260024
443549	1493934
609465	1131397
359652	881608
313448	837447
498819	1020844
442992	1494347
238262	241053
327967	331308
508489	1035644
361524	363275
1225170	1228434
328330	1379804
890661	890990
487936	1015109
102546	106460
801276	1324720
533301	535660
453070	976543
304883	829857
70030	73428
15992	536879
1131622	1133317
693466	695229
1398252	1399428
525899	1050936
49235	53052
1004543	1006734
871537	1393435
965245	1488150
74831	600882
409929	413244
1233707	1236060
1279254	1280620
297509	1344846
76458	599513
533103	535827
443654	445051
677525	678378
33118	36573
419896	944052
55101	579763
627606	629777
140324	142255
271313	1322061
1385479	1387402
95077	621794
273104	795976
639497	642457
165788	690177
639497	642462
185776	711202
865635	867071
209766	736499
1041498	1043399
649270	1173424
314938	836013
333498	334117
943074	1469541
529265	531666
345871	1394876
61684	589657
943306	1469306
373401	900410
